NU_ANO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_ESCOLA,NU_NOTA_REDACAO,TP_ST_CONCLUSAO
2019,420.0,477.5,477.1,474.5,1,580,1
2019,602.1,612.9,602.9,833.4,3,580,2
2019,519.2,542.3,546.2,482.0,1,580,1
2019,478.4,475.0,386.5,443.1,1,400,1
2019,464.7,407.3,476.9,460.1,1,440,1
2019,403.4,516.5,529.7,526.4,1,440,1
2019,352.5,447.9,379.6,456.9,2,440,2
2019,403.8,454.3,459.8,457.5,2,340,2
2019,385.7,441.9,494.0,573.5,1,500,1
2019,486.8,386.7,550.0,575.7,1,680,1
2019,462.3,432.2,490.4,409.2,1,320,3
2019,516.5,572.5,578.4,731.4,1,600,1
2019,562.5,609.3,620.8,588.4,2,880,2
2019,467.7,540.2,516.3,477.2,1,440,1
2019,528.3,511.6,488.9,606.3,2,620,2
2019,433.9,534.7,522.8,494.0,1,320,3
2019,429.0,528.4,493.8,390.3,1,560,1
2019,404.1,412.2,511.0,427.6,2,320,2
2019,555.1,588.3,582.8,705.2,1,640,1
2019,445.7,430.0,352.1,418.3,2,400,2
2019,356.3,440.6,508.2,463.5,1,400,3
2019,411.4,481.0,547.9,504.9,1,580,1
2019,499.2,489.2,536.4,613.0,2,620,2
2019,387.4,481.5,556.9,580.8,1,480,1
2019,522.0,460.1,571.1,647.5,1,640,3
2019,438.0,540.2,523.5,400.1,1,460,3
2019,548.1,584.9,517.7,520.5,1,540,1
2019,421.3,410.0,419.5,626.1,1,640,3
2019,441.1,542.0,523.0,436.9,1,700,1
2019,482.7,425.1,490.6,482.4,2,700,2
2019,511.2,519.5,547.9,526.1,1,540,1
2019,639.5,616.0,630.8,671.2,1,660,3
2019,446.1,395.6,429.5,443.1,1,380,3
2019,382.3,400.6,436.1,472.5,2,580,2
2019,614.2,674.7,668.1,736.8,2,980,2
2019,567.6,614.6,590.4,665.9,3,820,2
2019,417.9,468.7,524.7,397.9,1,500,1
2019,511.3,569.8,533.8,549.6,1,580,1
2019,560.0,591.9,578.4,653.9,3,860,2
2019,447.7,457.0,481.8,443.8,1,500,1
2019,491.1,532.4,509.2,428.0,1,260,1
2019,416.2,532.4,521.2,484.4,1,440,1
2019,432.4,544.2,580.1,479.4,1,660,1
2019,537.8,514.8,544.3,486.8,2,540,2
2019,551.5,589.2,585.6,635.5,1,640,1
2019,417.1,398.8,450.8,490.0,1,480,1
2019,556.6,612.9,590.1,455.3,1,640,1
2019,406.2,587.9,548.4,432.6,1,600,3
2019,458.2,505.8,533.2,471.0,1,560,1
2019,427.9,509.8,517.1,476.7,2,540,2
2019,455.6,482.3,510.1,480.8,1,540,1
2019,365.0,545.6,531.6,404.0,1,520,1
2019,427.0,393.9,533.7,493.2,1,540,1
2019,562.4,594.7,579.7,576.3,1,480,1
2019,445.7,553.6,530.0,597.1,2,660,2
2019,664.0,659.8,611.7,783.7,1,920,1
2019,369.9,442.4,509.8,458.0,1,600,1
2019,386.3,511.9,528.5,524.4,1,600,1
2019,513.4,381.6,552.0,502.5,1,700,1
2019,427.5,494.7,560.2,428.3,2,600,2
2019,437.9,447.8,504.1,417.2,1,560,1
2019,533.8,594.3,501.5,713.9,1,600,3
2019,526.0,454.5,515.3,546.1,2,560,2
2019,450.5,462.2,373.8,444.9,2,500,2
2019,464.4,420.1,334.1,447.7,2,460,2
2019,488.9,472.8,491.1,381.7,2,300,2
2019,553.2,652.2,590.9,732.9,1,720,1
2019,392.9,522.4,530.6,461.9,1,640,1
2019,558.5,610.5,585.9,639.9,1,960,3
2019,477.1,521.4,542.2,420.3,1,600,1
2019,563.7,585.2,560.5,699.4,2,480,2
2019,695.2,714.8,709.6,848.1,1,960,1
2019,545.0,584.3,583.2,532.4,1,680,1
2019,584.1,581.8,600.7,651.9,1,600,1
2019,362.9,509.0,478.9,551.5,1,640,1
2019,413.0,581.4,615.1,593.4,1,800,4
2019,388.6,466.3,521.7,411.0,2,580,2
2019,511.8,557.3,522.7,466.6,2,720,2
2019,447.6,422.3,483.0,414.4,1,560,1
2019,482.7,376.9,465.0,567.3,1,360,1
2019,408.2,391.7,411.0,397.9,2,440,2
2019,438.1,479.5,377.3,513.6,1,600,1
2019,387.8,415.5,503.9,693.1,3,540,2
2019,585.4,642.2,619.4,745.9,3,860,2
2019,377.7,472.8,504.3,392.0,1,600,3
2019,599.0,650.9,601.0,668.4,3,820,2
2019,469.6,567.3,566.1,551.6,2,600,2
2019,484.6,482.4,498.6,490.8,2,320,2
2019,569.2,620.8,560.3,599.6,2,600,2
2019,461.1,524.3,480.0,444.3,1,540,1
2019,465.1,564.0,566.6,630.6,1,600,3
2019,630.1,671.4,652.5,817.4,2,940,2
2019,457.4,364.8,464.3,417.0,1,580,1
2019,456.3,525.8,502.3,429.1,1,300,1
2019,457.7,464.5,522.7,403.1,2,540,2
2019,543.0,498.0,532.7,605.2,1,560,1
2019,501.1,511.5,532.1,409.7,1,740,1
2019,569.2,642.2,632.4,653.0,3,900,2
2019,508.8,560.3,569.3,426.9,1,700,1
2019,399.4,529.4,452.9,547.9,1,560,1
2019,511.1,479.1,520.8,493.7,1,620,1
2019,577.4,649.8,619.7,670.0,1,900,3
2019,412.6,445.4,534.1,419.7,1,440,1
2019,403.6,433.7,448.5,385.7,1,360,1
2019,437.3,481.8,538.7,396.8,1,520,1
2019,468.9,456.9,429.9,554.9,1,660,3
2019,626.4,618.9,606.9,703.7,1,920,3
2019,536.8,496.0,523.6,595.4,1,620,1
2019,437.2,399.7,416.6,447.6,2,580,2
2019,479.7,519.4,569.3,511.8,2,640,2
2019,398.1,411.2,413.5,482.5,2,480,2
2019,435.4,532.0,520.6,577.2,1,440,1
2019,690.3,661.2,642.4,797.3,1,800,1
2019,419.4,475.2,484.2,432.0,1,540,1
2019,519.7,586.2,587.3,578.3,1,660,1
2019,520.9,548.7,589.4,675.6,1,560,1
2019,399.3,445.3,509.6,452.0,1,480,1
2019,367.1,469.3,487.8,409.1,1,500,1
2019,448.8,541.5,561.5,601.1,1,460,1
2019,507.9,544.9,510.3,489.7,2,340,2
2019,455.7,559.0,528.6,561.5,1,600,1
2019,354.0,474.1,511.3,530.6,2,560,2
2019,447.6,486.0,540.9,517.9,2,260,2
2019,513.8,528.6,511.9,543.8,1,540,3
2019,560.6,546.0,581.0,756.8,3,860,2
2019,557.4,581.6,552.7,543.0,2,500,2
2019,480.0,483.8,528.0,515.5,1,640,1
2019,388.9,411.1,438.7,568.0,1,340,1
2019,418.2,446.9,512.3,418.4,2,460,2
2019,407.7,443.0,359.2,437.5,1,700,1
2019,517.1,492.7,480.5,476.8,1,560,3
2019,362.4,497.2,530.0,594.9,1,580,3
2019,462.9,545.4,538.1,583.2,1,600,3
2019,502.8,516.4,566.3,569.6,1,680,3
2019,428.9,445.8,526.5,442.6,1,760,1
2019,567.9,602.1,571.3,551.3,1,740,1
2019,470.4,431.4,528.3,452.0,2,680,2
2019,500.5,528.3,545.1,529.4,1,680,1
2019,469.0,434.0,364.8,363.0,1,460,1
2019,434.4,558.8,541.4,712.5,1,560,1
2019,468.8,424.9,458.6,395.7,1,480,3
2019,602.3,596.7,619.6,640.5,1,660,1
2019,498.4,542.8,533.6,564.5,1,840,3
2019,397.9,414.9,521.7,496.8,1,580,1
2019,558.0,474.8,497.5,585.8,1,620,3
2019,409.3,525.1,478.7,408.9,1,620,1
2019,444.8,410.0,427.5,480.2,1,500,1
2019,539.7,450.7,498.9,605.2,2,460,2
2019,579.8,512.8,532.0,476.6,2,560,2
2019,470.5,517.6,534.4,405.2,1,580,1
2019,347.7,404.7,467.0,412.6,2,420,2
2019,508.9,472.8,496.3,558.9,1,760,1
2019,395.2,614.6,599.6,554.7,3,600,2
2019,412.6,458.4,522.2,414.7,1,560,1
2019,581.7,609.2,588.9,535.6,1,620,1
2019,435.3,439.5,469.9,573.3,1,560,1
2019,419.3,431.7,519.1,367.0,1,720,1
2019,542.2,506.6,504.0,450.8,1,400,1
2019,499.7,520.4,524.1,427.3,2,280,2
2019,607.7,615.3,579.3,731.4,1,720,1
2019,449.2,420.4,511.2,543.3,1,580,1
2019,454.8,505.0,511.5,485.6,1,700,1
2019,387.3,443.8,475.9,522.6,2,400,2
2019,480.8,550.5,576.9,541.8,1,720,1
2019,414.0,342.9,524.4,393.1,1,480,1
2019,543.6,577.9,539.0,668.3,1,760,3
2019,375.2,442.8,517.1,403.2,1,280,1
2019,508.2,520.2,518.9,486.7,2,540,2
2019,450.6,546.8,529.2,393.7,2,580,2
2019,499.9,528.8,522.0,446.5,2,600,2
2019,365.4,410.2,488.8,415.0,2,340,2
2019,488.8,452.2,469.6,513.8,1,800,1
2019,551.1,563.6,596.7,438.8,1,640,1
2019,505.1,518.4,553.4,459.0,2,620,2
2019,464.6,391.4,470.6,430.7,1,300,1
2019,393.0,511.7,531.0,502.8,1,540,1
2019,543.0,508.8,498.5,625.8,1,560,3
2019,519.7,578.9,583.9,552.5,1,520,1
2019,346.9,485.2,490.6,398.7,1,380,1
2019,515.9,581.7,563.0,525.0,1,660,1
2019,460.2,578.2,568.9,594.2,2,740,2
2019,639.4,649.5,491.3,601.8,1,920,1
2019,435.3,385.7,421.2,598.0,1,580,1
2019,427.8,467.0,526.9,482.3,1,620,1
2019,467.9,475.4,485.9,405.0,2,560,2
2019,466.0,378.6,506.1,531.9,1,600,1
2019,543.0,633.2,616.1,770.7,1,920,3
2019,466.9,489.6,508.1,567.3,1,700,3
2019,434.7,390.2,504.1,362.8,1,520,1
2019,522.2,616.3,569.6,561.4,3,860,2
2019,570.8,593.2,587.1,650.9,1,680,1
2019,357.5,449.2,438.2,411.5,1,420,1
2019,524.8,562.6,561.3,558.1,2,680,2
2019,540.7,587.2,552.5,563.1,2,580,2
2019,357.8,378.0,519.1,565.4,2,540,2
2019,389.6,368.1,480.9,476.3,1,440,1
2019,547.8,584.8,583.9,656.1,1,640,1
2019,438.9,470.5,477.5,444.0,2,580,2
2019,399.9,424.5,507.2,397.3,2,580,2
2019,433.2,431.7,505.2,402.2,2,580,2
2019,516.9,571.3,584.2,515.7,1,580,3
2019,440.1,562.6,496.8,480.5,1,900,1
2019,564.9,603.3,600.2,647.6,1,660,3
2019,485.4,492.3,476.0,398.3,1,660,1
2019,489.5,559.1,575.0,635.0,1,700,3
2019,450.1,490.4,515.8,456.6,1,460,1
2019,543.8,551.8,551.8,563.8,1,660,3
2019,548.5,588.6,527.9,466.2,1,660,3
2019,436.3,445.4,414.2,438.0,1,380,1
2019,477.0,562.0,550.1,693.4,2,840,2
2019,430.0,511.5,520.2,530.6,1,360,1
2019,465.5,420.4,490.3,512.5,1,680,1
2019,395.1,532.5,575.4,653.4,1,540,1
2019,450.5,543.7,552.1,468.5,1,520,1
2019,542.1,622.6,579.8,735.2,1,580,1
2019,467.6,471.9,383.2,482.7,1,580,1
2019,539.2,504.1,573.7,587.4,2,860,2
2019,501.2,500.4,538.8,588.4,1,860,1
2019,499.8,532.6,415.2,515.8,2,460,2
2019,558.8,501.9,510.7,583.8,1,620,1
2019,571.6,590.4,570.8,582.3,3,360,2
2019,494.0,604.3,614.7,554.5,2,700,2
2019,435.7,560.1,569.6,615.5,2,820,2
2019,446.0,330.1,354.6,416.4,1,260,1
2019,529.9,595.3,599.5,562.9,2,720,2
2019,421.0,485.6,501.7,446.1,1,440,1
2019,610.8,615.3,603.0,829.5,1,740,3
2019,416.9,537.2,454.1,433.4,1,800,1
2019,599.6,550.4,582.2,754.4,1,740,1
2019,563.6,627.1,562.1,639.8,3,800,2
2019,364.7,365.0,527.7,418.0,1,400,1
2019,515.1,551.7,575.9,554.0,2,640,2
2019,407.1,486.6,522.2,533.5,2,480,2
2019,522.3,572.7,580.8,636.6,2,520,2
2019,405.5,454.8,481.6,500.6,1,320,1
2019,693.9,691.8,625.5,923.6,1,900,1
2019,358.5,387.6,425.0,447.5,1,460,3
2019,439.4,528.3,538.3,444.0,2,720,2
2019,395.5,438.9,518.0,413.6,2,360,2
2019,424.2,466.3,573.9,453.7,1,760,1
2019,669.7,634.2,618.8,690.1,3,900,2
2019,589.7,635.0,631.1,656.9,1,620,1
2019,503.5,577.4,577.1,570.2,1,860,1
2019,380.7,477.4,434.4,476.6,1,260,1
2019,429.1,455.6,469.6,390.2,3,540,2
2019,520.3,485.2,499.6,604.4,1,320,1
2019,440.3,453.9,505.4,538.0,1,560,1
2019,409.6,402.0,527.9,460.8,2,360,2
2019,532.0,556.6,548.9,692.0,3,820,2
2019,411.6,475.9,388.0,468.1,1,400,1
2019,577.7,534.8,557.8,675.1,1,640,1
2019,581.6,620.6,586.4,660.7,1,900,1
2019,429.9,477.5,455.5,373.1,1,440,1
2019,447.9,453.6,498.2,494.6,1,640,1
2019,631.8,680.1,663.1,879.5,1,800,1
2019,435.5,621.2,561.6,386.4,1,640,1
2019,469.1,464.1,506.1,456.2,1,560,1
2019,377.2,406.6,402.1,436.7,2,0,2
2019,403.8,498.4,420.4,423.6,1,320,1
2019,489.6,567.6,561.8,650.2,3,620,2
2019,339.0,343.4,432.2,467.2,2,500,2
2019,361.5,368.5,450.7,497.9,1,620,1
2019,397.5,498.3,497.2,391.9,2,500,2
2019,407.0,453.6,405.4,539.3,1,560,3
2019,501.1,551.4,510.1,528.7,1,700,1
2019,552.3,622.7,596.3,790.3,3,860,2
2019,384.9,359.5,481.6,478.9,1,480,1
2019,448.3,559.8,533.4,566.0,2,560,2
2019,453.0,447.9,426.2,416.1,1,460,3
2019,430.6,434.8,376.7,361.3,1,420,1
2019,371.0,427.7,430.7,398.2,1,400,1
2019,524.4,537.0,458.8,688.3,1,540,3
2019,406.9,454.5,506.6,469.3,1,340,1
2019,485.8,557.0,533.0,644.8,1,580,3
2019,517.1,561.9,532.2,509.1,1,820,1
2019,447.5,453.6,505.0,405.4,2,540,2
2019,541.0,623.3,611.0,638.0,2,880,2
2019,582.1,525.7,557.2,653.9,1,640,1
2019,332.3,469.0,451.5,401.7,2,440,2
2019,523.2,590.1,554.5,585.8,1,480,1
2019,402.9,437.9,407.5,386.6,2,480,2
2019,457.2,360.2,491.4,431.7,2,500,2
2019,639.5,639.4,609.1,788.0,1,980,1
2019,471.9,528.8,527.8,456.3,1,440,1
2019,349.7,430.8,382.6,460.3,1,620,1
2019,393.5,395.9,441.5,410.1,1,320,1
2019,414.0,468.4,500.2,499.6,1,580,1
2019,389.7,399.4,435.4,437.1,2,300,2
2019,554.5,539.9,541.7,576.9,2,620,2
2019,635.8,708.0,642.0,766.0,1,940,1
2019,368.8,446.7,520.0,455.8,2,400,2
2019,403.7,380.0,416.3,445.9,2,500,2
2019,434.4,507.1,541.3,526.3,2,600,2
2019,529.3,571.6,594.5,603.8,1,620,3
2019,457.0,445.5,338.7,406.4,1,580,1
2019,614.2,630.5,619.8,603.3,1,820,1
2019,532.8,437.0,506.1,449.9,1,680,1
2019,559.0,583.6,594.0,686.2,2,560,2
2019,555.9,412.9,554.6,592.3,1,600,3
2019,383.4,463.2,455.1,441.6,1,360,1
2019,398.4,400.2,330.5,393.8,1,400,1
2019,389.9,352.6,442.6,464.3,2,240,2
2019,451.2,484.9,492.5,398.8,2,680,2
2019,453.4,452.4,491.4,476.0,2,500,2
2019,631.4,626.7,595.0,720.8,1,620,1
2019,667.6,647.4,621.1,690.2,1,800,1
2019,600.5,610.0,595.1,752.2,1,820,1
2019,408.5,382.2,548.7,397.5,2,600,2
2019,386.9,615.3,485.4,419.4,2,480,2
2019,358.7,436.3,414.6,417.3,2,440,2
2019,583.7,513.3,516.4,510.8,1,560,1
2019,597.0,638.9,378.2,466.2,1,780,1
2019,412.2,438.3,513.7,443.9,1,320,1
2019,431.4,498.3,461.8,553.7,2,400,2
2019,557.8,676.4,579.8,631.8,1,600,1
2019,427.8,426.7,504.5,434.3,1,500,1
2019,529.1,603.2,555.8,665.4,2,640,2
2019,528.9,547.0,490.8,556.6,1,560,1
2019,403.0,603.6,590.7,514.6,2,760,2
2019,466.6,463.7,389.0,426.5,2,640,2
2019,420.9,390.4,470.1,419.5,2,540,2
2019,463.7,400.4,372.0,467.7,2,600,2
2019,519.3,570.2,515.1,591.3,1,600,1
2019,455.7,581.4,548.2,594.4,2,680,2
2019,601.0,592.5,597.4,646.4,2,760,2
2019,480.7,518.8,569.3,456.8,1,420,3
2019,451.9,528.0,498.3,417.9,2,520,2
2019,345.5,371.3,342.2,359.0,1,0,1
2019,459.1,449.9,483.1,452.2,2,400,2
2019,411.8,496.2,545.2,732.9,2,560,2
2019,642.0,616.7,573.9,711.1,1,680,1
2019,498.0,358.2,361.5,394.2,1,520,3
2019,378.5,426.4,540.7,512.8,1,600,1
2019,435.7,496.8,514.8,440.8,2,580,2
2019,414.7,399.1,468.8,518.0,1,440,1
2019,508.3,474.3,527.6,541.2,1,720,1
2019,455.3,461.1,525.7,621.8,3,600,2
2019,578.0,622.7,601.5,668.0,2,920,2
2019,413.9,374.0,444.9,394.1,1,320,1
2019,528.9,459.3,564.1,492.0,1,460,1
2019,456.7,432.3,525.1,504.3,1,580,1
2019,437.7,563.5,553.5,507.2,2,640,2
2019,600.4,591.3,524.3,636.0,1,940,1
2019,391.8,598.1,531.1,421.1,1,580,1
2019,497.2,532.2,565.4,598.0,1,620,1
2019,472.3,529.9,539.6,522.3,2,820,2
2019,512.7,545.7,538.4,564.9,2,340,2
2019,543.1,365.9,493.3,446.3,1,480,1
2019,414.7,442.3,482.4,389.3,1,500,1
2019,429.7,498.6,528.7,489.1,1,640,1
2019,525.8,614.5,619.5,560.3,1,680,1
2019,557.4,618.9,619.2,712.2,1,580,1
2019,488.3,505.7,481.8,502.6,1,660,3
2019,464.6,517.2,549.5,445.0,2,400,2
2019,439.1,455.6,529.4,393.8,1,440,1
2019,498.2,572.5,502.3,584.4,1,400,1
2019,455.2,508.4,512.2,546.9,2,560,2
2019,506.9,332.4,388.6,507.4,1,820,1
2019,627.3,644.4,633.0,666.9,1,700,1
2019,466.9,428.5,487.9,440.1,1,600,3
2019,561.7,623.9,600.9,659.2,2,840,2
2019,343.8,493.2,509.2,455.6,1,340,1
2019,507.4,592.9,537.6,457.8,2,740,2
2019,428.2,481.0,477.6,633.2,1,600,1
2019,534.6,530.4,506.8,440.9,2,560,2
2019,454.3,564.4,571.2,646.5,2,900,2
2019,442.6,535.0,495.4,465.2,2,640,2
2019,367.5,496.1,525.5,402.8,1,500,1
2019,395.6,469.2,518.1,423.6,1,440,1
2019,440.8,639.2,579.2,541.8,1,640,1
2019,496.4,515.5,494.7,445.2,1,640,1
2019,473.1,413.6,476.9,409.6,1,300,1
2019,375.9,389.3,452.2,363.9,1,640,1
2019,488.2,448.7,493.4,526.2,2,520,2
2019,403.1,597.5,572.1,359.6,1,600,1
2019,556.3,554.9,582.0,721.9,2,920,2
2019,396.9,413.6,392.7,373.7,1,540,1
2019,435.8,557.1,540.8,564.8,1,580,1
2019,548.3,423.2,510.4,523.7,1,680,1
2019,684.0,668.4,572.5,720.8,1,940,1
2019,448.9,514.8,561.4,540.1,1,600,3
2019,494.1,581.8,534.7,507.4,2,680,2
2019,398.7,528.2,494.3,421.4,2,400,2
2019,650.5,655.6,661.1,856.1,1,880,1
2019,451.8,462.3,500.0,508.7,1,300,1
2019,657.6,665.1,626.8,710.2,1,900,1
2019,531.9,558.9,556.3,445.2,1,520,1
2019,338.6,371.7,484.6,467.1,1,440,3
2019,470.8,498.8,532.0,381.7,3,560,2
2019,405.3,499.2,536.0,437.8,1,680,1
2019,499.2,542.8,532.1,401.4,1,440,1
2019,435.1,534.6,602.5,363.7,2,560,2
2019,406.2,476.8,530.9,553.6,1,480,1
2019,437.6,367.1,530.1,423.3,1,640,1
2019,473.8,509.4,498.5,498.4,2,0,2
2019,432.9,548.6,545.2,525.1,1,600,1
2019,532.1,569.1,561.4,586.9,2,540,2
2019,408.1,419.0,487.2,421.1,1,420,1
2019,496.8,568.2,589.7,660.3,1,580,1
2019,437.2,365.9,521.6,383.7,1,440,1
2019,467.8,442.3,479.3,482.9,1,200,1
2019,488.3,528.2,519.5,532.8,2,720,2
2019,677.4,716.7,660.8,796.6,1,900,1
2019,381.3,416.2,478.9,392.8,1,560,1
2019,461.1,597.1,528.0,592.6,1,500,1
2019,400.6,376.2,430.7,380.7,1,320,1
2019,625.8,567.3,663.3,736.0,1,860,3
2019,454.9,376.0,528.9,501.5,1,560,3
2019,513.9,410.2,491.0,445.6,1,320,1
2019,577.0,494.5,588.1,571.4,1,640,3
2019,603.7,664.2,638.1,703.0,1,600,1
2019,578.8,477.3,552.9,670.1,1,740,1
2019,520.9,497.9,521.8,393.1,2,320,2
2019,430.0,367.6,350.5,463.8,2,480,2
2019,353.6,382.8,467.1,398.3,1,380,1
2019,378.1,381.2,469.7,371.3,1,460,1
2019,353.9,405.6,429.4,381.8,1,620,1
2019,468.0,565.9,563.7,535.5,2,580,2
2019,662.1,602.4,660.6,758.4,1,880,1
2019,575.2,555.9,591.0,520.0,1,720,1
2019,549.4,578.3,561.1,596.8,1,640,1
2019,421.2,576.7,511.0,621.7,1,820,3
2019,408.6,457.9,421.4,462.6,2,280,2
2019,477.3,437.1,437.3,519.7,1,600,1
2019,415.3,555.5,509.3,410.5,2,660,2
2019,538.5,605.3,628.1,631.6,3,700,2
2019,478.9,564.7,571.4,502.9,1,600,3
2019,379.9,468.6,453.7,389.7,1,280,1
2019,378.8,508.1,510.7,437.2,2,600,2
2019,587.7,484.0,576.1,472.3,1,740,1
2019,535.1,625.4,559.1,824.8,1,660,1
2019,590.9,577.9,587.4,564.7,1,720,1
2019,527.8,541.0,576.2,542.2,3,720,2
2019,404.7,643.9,608.8,662.5,1,780,1
2019,468.9,555.8,575.4,468.0,2,680,2
2019,457.7,585.0,597.6,389.4,1,800,1
2019,456.2,444.7,480.5,397.8,1,540,1
2019,427.6,604.2,605.1,791.5,1,660,1
2019,550.4,575.1,599.1,617.7,2,640,2
2019,640.4,570.9,604.7,661.5,1,920,1
2019,485.6,487.7,533.6,454.4,1,560,1
2019,464.5,479.2,509.5,478.2,2,540,2
2019,542.5,593.8,596.9,688.1,1,680,1
2019,437.4,544.8,487.3,393.4,1,400,1
2019,450.0,352.6,482.1,561.2,2,400,2
2019,506.1,528.9,550.5,604.8,2,640,2
2019,419.0,381.2,461.1,466.1,2,560,2
2019,599.6,650.9,603.0,617.1,3,720,2
2019,517.0,507.4,523.1,527.0,2,600,2
2019,364.0,479.8,533.3,482.7,1,580,3
2019,493.5,508.8,564.7,511.2,3,620,2
2019,634.1,654.1,605.6,749.0,1,580,1
2019,503.4,459.6,528.0,408.7,1,340,1
2019,426.9,389.8,479.4,463.8,1,0,3
2019,399.1,534.1,625.1,720.5,1,680,1
2019,427.1,393.3,504.2,652.4,2,700,2
2019,526.0,557.8,573.3,516.9,1,600,3
2019,531.8,495.8,471.6,658.2,1,500,1
2019,515.6,632.4,580.2,660.4,1,720,1
2019,417.1,456.2,536.7,652.7,1,660,1
2019,503.6,581.7,526.7,627.7,1,820,1
2019,354.3,453.3,336.0,361.3,1,400,1
2019,516.6,486.7,564.7,555.8,1,740,1
2019,459.3,518.8,544.7,496.3,2,580,2
2019,587.3,579.9,599.7,604.0,1,580,3
2019,364.8,384.8,463.3,437.7,2,380,2
2019,505.1,534.9,551.7,526.2,1,580,1
2019,468.8,520.9,516.6,433.4,1,540,1
2019,582.6,607.4,581.7,520.0,2,520,2
2019,383.4,442.7,413.0,391.6,2,400,2
2019,507.8,590.2,554.1,715.9,2,440,2
2019,350.4,497.6,554.1,652.9,1,0,1
2019,379.6,503.1,515.5,514.4,1,540,1
2019,518.3,504.1,514.6,532.7,2,500,2
2019,402.3,633.7,586.7,628.8,1,780,1
2019,470.1,534.2,544.2,0.0,1,480,1
2019,458.4,372.9,503.9,411.1,2,600,2
2019,378.9,457.6,582.2,525.9,2,480,2
2019,708.3,675.5,638.1,859.1,1,840,1
2019,484.4,571.8,561.6,569.1,1,740,1
2019,415.9,381.3,538.8,615.1,1,400,1
2019,385.9,429.2,373.8,414.2,1,420,1
2019,551.9,576.4,530.7,523.0,2,620,2
2019,527.8,602.4,550.8,486.6,2,700,2
2019,356.0,411.2,396.1,393.0,1,440,3
2019,563.9,550.4,551.6,500.9,1,860,1
2019,513.6,501.6,529.7,576.5,1,560,3
2019,527.6,554.9,527.9,699.3,3,720,2
2019,375.6,383.9,491.9,483.7,2,420,2
2019,516.4,422.5,480.3,586.3,1,480,1
2019,424.3,475.6,465.0,423.3,2,420,2
2019,347.4,348.0,487.4,428.1,1,580,1
2019,353.2,448.1,418.8,386.3,2,420,2
2019,562.7,639.2,601.6,626.0,1,720,3
2019,558.3,495.7,505.9,431.7,1,600,3
2019,527.9,612.8,537.0,676.2,3,600,2
2019,516.6,585.9,567.2,755.6,1,900,1
2019,379.3,425.7,428.0,422.9,1,620,1
2019,437.8,520.2,486.4,378.9,1,620,1
2019,428.2,543.6,529.8,660.1,1,540,1
2019,551.2,547.0,574.1,392.8,1,520,1
2019,530.5,581.2,598.2,606.5,1,480,1
2019,399.8,389.5,481.5,409.0,1,540,1
2019,530.7,620.5,610.4,702.7,2,840,2
2019,494.2,582.6,589.4,609.4,1,580,1
2019,396.9,326.8,500.8,552.1,1,0,3
2019,589.4,619.3,570.6,754.3,1,620,3
2019,587.7,538.0,537.3,520.9,2,640,2
2019,429.1,497.3,531.5,483.1,2,680,2
2019,387.9,457.4,546.4,454.4,2,680,2
2019,641.0,673.1,615.3,843.4,3,960,2
2019,494.5,467.8,543.1,464.4,1,440,1
2019,488.4,532.9,552.2,583.7,1,460,1
2019,562.7,561.5,553.5,419.5,1,500,1
2019,418.5,372.3,378.0,437.9,2,460,2
2019,536.4,536.7,596.2,599.7,1,580,1
2019,537.7,625.2,597.1,563.3,1,720,1
2019,525.0,359.3,450.3,463.5,1,400,1
2019,418.8,507.5,541.9,467.5,1,680,1
2019,613.8,611.1,593.9,750.9,2,940,2
2019,526.8,587.9,581.8,696.1,1,600,3
2019,498.9,541.9,564.3,471.7,1,780,1
2019,564.5,490.2,559.6,596.4,1,500,1
2019,395.8,516.5,589.4,467.0,2,720,2
2019,539.4,564.5,586.0,451.6,1,580,3
2019,472.1,593.6,550.4,525.7,1,820,1
2019,554.4,610.7,561.7,649.1,1,680,3
2019,586.6,595.7,531.1,782.8,1,860,3
2019,388.3,429.6,476.3,370.1,1,0,1
2019,538.3,541.3,561.2,527.5,3,300,2
2019,425.0,537.6,567.4,505.5,1,680,1
2019,473.9,507.1,510.5,402.4,1,660,1
2019,639.3,567.7,525.8,700.3,1,560,1
2019,441.9,486.0,456.5,467.5,2,560,2
2019,417.6,349.7,434.9,414.2,2,440,2
2019,520.2,508.3,486.0,496.2,1,500,1
2019,394.4,542.8,520.8,498.7,1,480,1
2019,375.1,451.0,432.8,437.7,1,440,3
2019,380.9,449.9,535.7,434.3,1,620,1
2019,642.8,723.0,651.4,768.2,1,900,1
2019,538.6,574.1,553.8,472.4,1,740,3
2019,429.5,504.2,513.8,388.7,1,560,1
2019,408.9,433.3,365.4,509.2,1,480,1
2019,495.2,481.1,530.8,591.4,1,560,1
2019,500.1,573.4,554.5,482.9,1,660,1
2019,475.8,592.5,557.1,584.2,1,820,3
2019,599.8,656.2,603.7,746.1,3,820,2
2019,415.5,422.8,502.9,500.5,2,480,2
2019,496.9,574.3,546.6,523.2,1,580,1
2019,530.1,557.3,554.8,413.5,1,520,1
2019,508.3,463.0,475.9,427.5,1,600,1
2019,530.8,503.1,554.1,495.3,2,420,2
2019,517.7,506.2,461.6,478.8,1,760,1
2019,373.5,0.0,0.0,461.6,2,0,2
2019,488.6,577.4,570.9,385.4,1,620,1
2019,459.5,488.2,512.6,413.8,2,0,2
